"ts_id","tutor_id","tutoring_subject","is_linked","is_qualified"
34196,71,"Biology",0,0
48822,72,"ESL/ESOL",0,0
97572,72,"Grammar",0,1
63447,72,"Elementary Science",0,0
58572,72,"Elementary Math",0,0
165822,72,"Reading",0,0
53697,72,"Elementary (K-6th)",0,0
229197,72,"Vocabulary",0,1
14697,72,"ADD/ADHD",0,0
131697,72,"Phonics",0,0
214572,72,"Study Skills",0,0
199947,72,"Special Needs",0,0
165823,73,"Reading",0,0
238948,73,"Writing",0,1
73,73,"ACT English",0,0
97573,73,"Grammar",0,0
141448,73,"Prealgebra",0,0
19573,73,"Algebra 1",0,0
39073,73,"Calculus",0,0
24448,73,"Algebra 2",0,0
224323,73,"Trigonometry",0,0
4948,73,"ACT Math",0,0
156073,73,"Proofreading",0,0
43948,73,"Chemistry",0,0
175573,73,"SAT Math",0,0
190198,73,"Social Studies",0,0
234073,73,"World History",0,1
9823,73,"ACT Reading",0,0
146323,73,"Precalculus",0,0
107323,73,"Literature",0,0
229198,73,"Vocabulary",0,1
92698,73,"Government & Politics",0,0
68323,73,"English",0,0
73198,73,"European History",0,0
185323,73,"SAT Writing",0,1
209698,73,"Statistics",0,0
136573,73,"Physics",0,0
82948,73,"Geography",0,0
180448,73,"SAT Reading",0,0
151198,73,"Probability",0,0
87823,73,"Geometry",0,0
29323,73,"American History",0,0
34199,74,"Biology",0,0
156075,75,"Proofreading",0,0
24450,75,"Algebra 2",0,0
175575,75,"SAT Math",0,0
185325,75,"SAT Writing",0,0
229200,75,"Vocabulary",0,1
68325,75,"English",0,0
19575,75,"Algebra 1",0,0
78075,75,"GED",0,0
58575,75,"Elementary Math",0,0
97575,75,"Grammar",0,0
209700,75,"Statistics",0,0
75,75,"ACT English",0,0
87825,75,"Geometry",0,0
63450,75,"Elementary Science",0,0
170700,75,"Regents",0,0
151200,75,"Probability",0,0
165825,75,"Reading",0,0
224325,75,"Trigonometry",0,0
112200,75,"Microsoft Excel",0,0
53700,75,"Elementary (K-6th)",0,0
238950,75,"Writing",0,0
199950,75,"Special Needs",0,0
141450,75,"Prealgebra",0,0
9825,75,"ACT Reading",0,0
204825,75,"Spelling",0,0
180450,75,"SAT Reading",0,0
117075,75,"Microsoft PowerPoint",0,0
121950,75,"Microsoft Word",0,0
39075,75,"Calculus",0,0
146325,75,"Precalculus",0,0
126825,75,"PSAT",0,0
4950,75,"ACT Math",0,0
126826,76,"PSAT",0,0
97576,76,"Grammar",0,1
58576,76,"Elementary Math",0,0
53701,76,"Elementary (K-6th)",0,0
63451,76,"Elementary Science",0,0
170701,76,"Regents",0,0
175576,76,"SAT Math",0,1
34201,76,"Biology",0,1
185326,76,"SAT Writing",0,1
146326,76,"Precalculus",0,0
141451,76,"Prealgebra",0,0
39076,76,"Calculus",0,0
224326,76,"Trigonometry",0,1
19576,76,"Algebra 1",0,0
4951,76,"ACT Math",0,0
87826,76,"Geometry",0,0
24451,76,"Algebra 2",0,0
204827,77,"Spelling",0,0
195077,77,"Spanish",0,0
165827,77,"Reading",0,0
160952,77,"Public Speaking",0,0
48827,77,"ESL/ESOL",0,0
68327,77,"English",0,0
214577,77,"Study Skills",0,0
199952,77,"Special Needs",0,0
58577,77,"Elementary Math",0,0
151203,78,"Probability",0,0
209703,78,"Statistics",0,0
195078,78,"Spanish",0,0
43953,78,"Chemistry",0,0
195079,79,"Spanish",0,0
48830,80,"ESL/ESOL",0,0
195081,81,"Spanish",0,0
24457,82,"Algebra 2",0,0
175582,82,"SAT Math",0,0
4957,82,"ACT Math",0,0
146332,82,"Precalculus",0,0
141457,82,"Prealgebra",0,0
224332,82,"Trigonometry",0,0
19582,82,"Algebra 1",0,0
209707,82,"Statistics",0,0
39082,82,"Calculus",0,0
68333,83,"English",0,0
185333,83,"SAT Writing",0,0
190208,83,"Social Studies",0,0
238958,83,"Writing",0,1
175583,83,"SAT Math",0,0
87833,83,"Geometry",0,0
180458,83,"SAT Reading",0,0
126833,83,"PSAT",0,0
92708,83,"Government & Politics",0,0
24458,83,"Algebra 2",0,0
165833,83,"Reading",0,0
131708,83,"Phonics",0,0
151208,83,"Probability",0,0
160958,83,"Public Speaking",0,0
219458,83,"TOEFL",0,1
29333,83,"American History",0,0
82958,83,"Geography",0,0
9833,83,"ACT Reading",0,0
63458,83,"Elementary Science",0,0
224333,83,"Trigonometry",0,0
97583,83,"Grammar",0,0
229208,83,"Vocabulary",0,1
19583,83,"Algebra 1",0,0
34208,83,"Biology",0,0
214583,83,"Study Skills",0,0
170708,83,"Regents",0,0
234083,83,"World History",0,1
53708,83,"Elementary (K-6th)",0,0
58583,83,"Elementary Math",0,0
156083,83,"Proofreading",0,0
4958,83,"ACT Math",0,0
83,83,"ACT English",0,0
204833,83,"Spelling",0,0
107333,83,"Literature",0,0
141458,83,"Prealgebra",0,0
73208,83,"European History",0,0
136584,84,"Physics",0,0
34209,84,"Biology",0,0
112209,84,"Microsoft Excel",0,0
87834,84,"Geometry",0,0
224334,84,"Trigonometry",0,0
68334,84,"English",0,0
97584,84,"Grammar",0,0
19584,84,"Algebra 1",0,0
39084,84,"Calculus",0,0
53709,84,"Elementary (K-6th)",0,0
58584,84,"Elementary Math",0,0
204834,84,"Spelling",0,0
121959,84,"Microsoft Word",0,0
156084,84,"Proofreading",0,0
63459,84,"Elementary Science",0,0
141459,84,"Prealgebra",0,0
146334,84,"Precalculus",0,0
165834,84,"Reading",0,0
24459,84,"Algebra 2",0,0
117084,84,"Microsoft PowerPoint",0,0
43959,84,"Chemistry",0,0
175584,84,"SAT Math",0,0
112210,85,"Microsoft Excel",0,0
175586,86,"SAT Math",0,0
165836,86,"Reading",0,0
97586,86,"Grammar",0,0
224336,86,"Trigonometry",0,0
9836,86,"ACT Reading",0,0
141461,86,"Prealgebra",0,0
180461,86,"SAT Reading",0,0
126836,86,"PSAT",0,0
214586,86,"Study Skills",0,0
4961,86,"ACT Math",0,0
229211,86,"Vocabulary",0,0
146336,86,"Precalculus",0,0
136586,86,"Physics",0,1
58586,86,"Elementary Math",0,0
170711,86,"Regents",0,0
68336,86,"English",0,0
34211,86,"Biology",0,0
238961,86,"Writing",0,0
63461,86,"Elementary Science",0,0
156086,86,"Proofreading",0,0
24461,86,"Algebra 2",0,0
19586,86,"Algebra 1",0,0
185336,86,"SAT Writing",0,0
87836,86,"Geometry",0,0
39086,86,"Calculus",0,0
86,86,"ACT English",0,0
204836,86,"Spelling",0,0
53711,86,"Elementary (K-6th)",0,0
229212,87,"Vocabulary",0,0
165837,87,"Reading",0,0
131712,87,"Phonics",0,0
204837,87,"Spelling",0,0
53712,87,"Elementary (K-6th)",0,0
68337,87,"English",0,0
156087,87,"Proofreading",0,0
48837,87,"ESL/ESOL",0,0
97587,87,"Grammar",0,0
238962,87,"Writing",0,0
58588,88,"Elementary Math",0,0
97588,88,"Grammar",0,0
19588,88,"Algebra 1",0,0
165838,88,"Reading",0,0
24463,88,"Algebra 2",0,0
204838,88,"Spelling",0,0
121963,88,"Microsoft Word",0,0
29338,88,"American History",0,0
63463,88,"Elementary Science",0,0
224338,88,"Trigonometry",0,0
185338,88,"SAT Writing",0,1
87838,88,"Geometry",0,0
229213,88,"Vocabulary",0,1
214588,88,"Study Skills",0,0
238963,88,"Writing",0,1
126838,88,"PSAT",0,0
180463,88,"SAT Reading",0,0
234088,88,"World History",0,1
141463,88,"Prealgebra",0,0
175588,88,"SAT Math",0,0
160964,89,"Public Speaking",0,0
165839,89,"Reading",0,0
238964,89,"Writing",0,1
48839,89,"ESL/ESOL",0,0
131714,89,"Phonics",0,0
229214,89,"Vocabulary",0,1
97589,89,"Grammar",0,0
53714,89,"Elementary (K-6th)",0,0
58589,89,"Elementary Math",0,0
68339,89,"English",0,0
107339,89,"Literature",0,0
195089,89,"Spanish",0,0
156089,89,"Proofreading",0,0
238965,90,"Writing",0,0
199965,90,"Special Needs",0,0
14715,90,"ADD/ADHD",0,0
58591,91,"Elementary Math",0,0
29342,92,"American History",0,0
234092,92,"World History",0,1
53717,92,"Elementary (K-6th)",0,0
107342,92,"Literature",0,0
175592,92,"SAT Math",0,0
190217,92,"Social Studies",0,0
126842,92,"PSAT",0,0
156092,92,"Proofreading",0,1
141467,92,"Prealgebra",0,0
229217,92,"Vocabulary",0,1
165842,92,"Reading",0,0
92717,92,"Government & Politics",0,0
214592,92,"Study Skills",0,0
14717,92,"ADD/ADHD",0,0
180467,92,"SAT Reading",0,0
92,92,"ACT English",0,0
68342,92,"English",0,0
151217,92,"Probability",0,0
24467,92,"Algebra 2",0,0
185342,92,"SAT Writing",0,0
87842,92,"Geometry",0,0
63467,92,"Elementary Science",0,0
58592,92,"Elementary Math",0,0
9842,92,"ACT Reading",0,0
19592,92,"Algebra 1",0,0
97592,92,"Grammar",0,0
4967,92,"ACT Math",0,0
238967,92,"Writing",0,1
224342,92,"Trigonometry",0,1
73217,92,"European History",0,0
82967,92,"Geography",0,0
160968,93,"Public Speaking",0,0
199968,93,"Special Needs",0,0
229218,93,"Vocabulary",0,1
156093,93,"Proofreading",0,0
195093,93,"Spanish",0,0
97593,93,"Grammar",0,0
53718,93,"Elementary (K-6th)",0,0
214593,93,"Study Skills",0,0
48843,93,"ESL/ESOL",0,0
121969,94,"Microsoft Word",0,1
117094,94,"Microsoft PowerPoint",0,0
112219,94,"Microsoft Excel",0,0
195094,94,"Spanish",0,0
82969,94,"Geography",0,0
234094,94,"World History",0,1
73219,94,"European History",0,0
34220,95,"Biology",0,0
43970,95,"Chemistry",0,0
209720,95,"Statistics",0,0
146346,96,"Precalculus",0,1
19596,96,"Algebra 1",0,0
224346,96,"Trigonometry",0,0
141471,96,"Prealgebra",0,0
24471,96,"Algebra 2",0,0
151222,97,"Probability",0,1
39097,97,"Calculus",0,0
34222,97,"Biology",0,1
141472,97,"Prealgebra",0,1
19597,97,"Algebra 1",0,0
175598,98,"SAT Math",0,0
24473,98,"Algebra 2",0,0
126848,98,"PSAT",0,0
98,98,"ACT English",0,0
4973,98,"ACT Math",0,0
34223,98,"Biology",0,0
97598,98,"Grammar",0,0
9848,98,"ACT Reading",0,0
224348,98,"Trigonometry",0,0
238973,98,"Writing",0,1
58598,98,"Elementary Math",0,0
63473,98,"Elementary Science",0,0
209723,98,"Statistics",0,0
19598,98,"Algebra 1",0,0
141473,98,"Prealgebra",0,0
156098,98,"Proofreading",0,0
180473,98,"SAT Reading",0,0
185348,98,"SAT Writing",0,1
87848,98,"Geometry",0,0
229223,98,"Vocabulary",0,1
146348,98,"Precalculus",0,0
43973,98,"Chemistry",0,0
82974,99,"Geography",0,0
73224,99,"European History",0,0
165849,99,"Reading",0,1
238974,99,"Writing",0,0
190224,99,"Social Studies",0,0
234099,99,"World History",0,0
156099,99,"Proofreading",0,0
238975,100,"Writing",0,1
156100,100,"Proofreading",0,1
195101,101,"Spanish",0,0
97601,101,"Grammar",0,1
238976,101,"Writing",0,1
229227,102,"Vocabulary",0,1
97602,102,"Grammar",0,0
107352,102,"Literature",0,0
238977,102,"Writing",0,1
156102,102,"Proofreading",0,1
29352,102,"American History",0,1
165852,102,"Reading",0,0
204853,103,"Spelling",0,0
229228,103,"Vocabulary",0,1
238978,103,"Writing",0,0
214603,103,"Study Skills",0,0
29353,103,"American History",0,0
165853,103,"Reading",0,0
68353,103,"English",0,0
190228,103,"Social Studies",0,0
63478,103,"Elementary Science",0,0
107353,103,"Literature",0,0
131728,103,"Phonics",0,0
97603,103,"Grammar",0,1
53728,103,"Elementary (K-6th)",0,0
165854,104,"Reading",0,1
238979,104,"Writing",0,1
97604,104,"Grammar",0,0
160979,104,"Public Speaking",0,0
156104,104,"Proofreading",0,0
48855,105,"ESL/ESOL",0,1
63481,106,"Elementary Science",0,1
34231,106,"Biology",0,0
121981,106,"Microsoft Word",0,1
112231,106,"Microsoft Excel",0,0
87856,106,"Geometry",0,1
117106,106,"Microsoft PowerPoint",0,0
43981,106,"Chemistry",0,0
224356,106,"Trigonometry",0,1
58606,106,"Elementary Math",0,0
19606,106,"Algebra 1",0,0
24481,106,"Algebra 2",0,0
165857,107,"Reading",0,1
68357,107,"English",0,0
107357,107,"Literature",0,0
238982,107,"Writing",0,1
43983,108,"Chemistry",0,1
53734,109,"Elementary (K-6th)",0,0
204859,109,"Spelling",0,0
165859,109,"Reading",0,1
102484,109,"Handwriting",0,0
97609,109,"Grammar",0,1
58609,109,"Elementary Math",0,0
131734,109,"Phonics",0,0
214609,109,"Study Skills",0,0
160985,110,"Public Speaking",0,0
121985,110,"Microsoft Word",0,0
9861,111,"ACT Reading",0,0
165861,111,"Reading",0,0
97611,111,"Grammar",0,0
229236,111,"Vocabulary",0,1
107361,111,"Literature",0,0
180486,111,"SAT Reading",0,0
111,111,"ACT English",0,0
238986,111,"Writing",0,1
68361,111,"English",0,0
29361,111,"American History",0,1
156111,111,"Proofreading",0,0
219486,111,"TOEFL",0,0
160986,111,"Public Speaking",0,0
185361,111,"SAT Writing",0,0
48862,112,"ESL/ESOL",0,0
204862,112,"Spelling",0,0
58612,112,"Elementary Math",0,0
238988,113,"Writing",0,1
204863,113,"Spelling",0,0
48863,113,"ESL/ESOL",0,0
219488,113,"TOEFL",0,1
180488,113,"SAT Reading",0,0
185363,113,"SAT Writing",0,0
58613,113,"Elementary Math",0,0
229238,113,"Vocabulary",0,1
107363,113,"Literature",0,0
195113,113,"Spanish",0,1
113,113,"ACT English",0,0
165863,113,"Reading",0,0
9863,113,"ACT Reading",0,0
97613,113,"Grammar",0,0
78113,113,"GED",0,0
68363,113,"English",0,0
97614,114,"Grammar",0,0
199989,114,"Special Needs",0,0
229239,114,"Vocabulary",0,0
131739,114,"Phonics",0,0
53739,114,"Elementary (K-6th)",0,0
165864,114,"Reading",0,0
214614,114,"Study Skills",0,0
53740,115,"Elementary (K-6th)",0,0
204865,115,"Spelling",0,0
131740,115,"Phonics",0,0
165865,115,"Reading",0,1
58615,115,"Elementary Math",0,0
229240,115,"Vocabulary",0,0
107366,116,"Literature",0,0
238991,116,"Writing",0,1
156116,116,"Proofreading",0,1
190241,116,"Social Studies",0,0
234116,116,"World History",0,1
68366,116,"English",0,0
97616,116,"Grammar",0,0
29366,116,"American History",0,0
185366,116,"SAT Writing",0,0
180491,116,"SAT Reading",0,0
165866,116,"Reading",0,1
131741,116,"Phonics",0,0
14741,116,"ADD/ADHD",0,0
73241,116,"European History",0,0
141492,117,"Prealgebra",0,1
97617,117,"Grammar",0,1
131742,117,"Phonics",0,0
102492,117,"Handwriting",0,0
19617,117,"Algebra 1",0,0
53742,117,"Elementary (K-6th)",0,0
214617,117,"Study Skills",0,0
58617,117,"Elementary Math",0,0
180493,118,"SAT Reading",0,0
170743,118,"Regents",0,0
34243,118,"Biology",0,0
63493,118,"Elementary Science",0,1
146369,119,"Precalculus",0,0
87869,119,"Geometry",0,0
4994,119,"ACT Math",0,0
175619,119,"SAT Math",0,1
141494,119,"Prealgebra",0,0
24494,119,"Algebra 2",0,0
19619,119,"Algebra 1",0,0
39119,119,"Calculus",0,0
224369,119,"Trigonometry",0,1
175620,120,"SAT Math",0,1
78120,120,"GED",0,0
180495,120,"SAT Reading",0,0
24495,120,"Algebra 2",0,0
19620,120,"Algebra 1",0,0
141495,120,"Prealgebra",0,0
68371,121,"English",0,0
53746,121,"Elementary (K-6th)",0,0
112246,121,"Microsoft Excel",0,0
126871,121,"PSAT",0,0
185371,121,"SAT Writing",0,0
43996,121,"Chemistry",0,1
209746,121,"Statistics",0,0
9871,121,"ACT Reading",0,0
141496,121,"Prealgebra",0,0
204871,121,"Spelling",0,0
19621,121,"Algebra 1",0,0
34246,121,"Biology",0,0
180496,121,"SAT Reading",0,0
102496,121,"Handwriting",0,0
58621,121,"Elementary Math",0,0
238996,121,"Writing",0,0
63496,121,"Elementary Science",0,0
97621,121,"Grammar",0,0
224371,121,"Trigonometry",0,0
107371,121,"Literature",0,0
229246,121,"Vocabulary",0,0
121,121,"ACT English",0,0
175621,121,"SAT Math",0,0
165871,121,"Reading",0,0
146371,121,"Precalculus",0,0
87871,121,"Geometry",0,0
4996,121,"ACT Math",0,0
214621,121,"Study Skills",0,0
24496,121,"Algebra 2",0,0
107372,122,"Literature",0,0
238997,122,"Writing",0,1
68372,122,"English",0,0
229247,122,"Vocabulary",0,1
97622,122,"Grammar",0,0
160997,122,"Public Speaking",0,0
19623,123,"Algebra 1",0,0
175623,123,"SAT Math",0,0
4998,123,"ACT Math",0,0
146373,123,"Precalculus",0,0
224373,123,"Trigonometry",0,0
39123,123,"Calculus",0,0
24498,123,"Algebra 2",0,0
141498,123,"Prealgebra",0,0
229249,124,"Vocabulary",0,1
219499,124,"TOEFL",0,1
195124,124,"Spanish",0,0
165874,124,"Reading",0,0
160999,124,"Public Speaking",0,0
219500,125,"TOEFL",0,1
170750,125,"Regents",0,0
97625,125,"Grammar",0,0
9875,125,"ACT Reading",0,0
156125,125,"Proofreading",0,1
165875,125,"Reading",0,0
107375,125,"Literature",0,0
180500,125,"SAT Reading",0,0
239000,125,"Writing",0,1
185375,125,"SAT Writing",0,0
125,125,"ACT English",0,0
68375,125,"English",0,0
229250,125,"Vocabulary",0,1
24501,126,"Algebra 2",0,0
136626,126,"Physics",0,0
39126,126,"Calculus",0,0
151251,126,"Probability",0,0
44001,126,"Chemistry",0,0
19626,126,"Algebra 1",0,0
175626,126,"SAT Math",0,0
97627,127,"Grammar",0,0
107377,127,"Literature",0,0
229252,127,"Vocabulary",0,1
185377,127,"SAT Writing",0,1
9877,127,"ACT Reading",0,0
165877,127,"Reading",0,0
239002,127,"Writing",0,0
180502,127,"SAT Reading",0,0
156127,127,"Proofreading",0,1
127,127,"ACT English",0,0
68377,127,"English",0,0
175628,128,"SAT Math",0,0
209753,128,"Statistics",0,0
141503,128,"Prealgebra",0,0
73253,128,"European History",0,0
180503,128,"SAT Reading",0,0
224378,128,"Trigonometry",0,0
83003,128,"Geography",0,0
39128,128,"Calculus",0,0
234128,128,"World History",0,1
19628,128,"Algebra 1",0,0
185378,128,"SAT Writing",0,0
24503,128,"Algebra 2",0,0
136628,128,"Physics",0,0
146378,128,"Precalculus",0,0
87878,128,"Geometry",0,0
151253,128,"Probability",0,0
219503,128,"TOEFL",0,0
44004,129,"Chemistry",0,0
19629,129,"Algebra 1",0,0
78129,129,"GED",0,0
39129,129,"Calculus",0,0
24504,129,"Algebra 2",0,0
224379,129,"Trigonometry",0,0
204879,129,"Spelling",0,0
58629,129,"Elementary Math",0,0
175629,129,"SAT Math",0,0
53754,129,"Elementary (K-6th)",0,0
146379,129,"Precalculus",0,0
87879,129,"Geometry",0,0
126879,129,"PSAT",0,0
156129,129,"Proofreading",0,1
141504,129,"Prealgebra",0,0
239004,129,"Writing",0,0
68379,129,"English",0,0
34254,129,"Biology",0,0
97629,129,"Grammar",0,0
63504,129,"Elementary Science",0,0
136629,129,"Physics",0,0
165879,129,"Reading",0,0
68380,130,"English",0,0
156130,130,"Proofreading",0,0
112255,130,"Microsoft Excel",0,0
117130,130,"Microsoft PowerPoint",0,0
48880,130,"ESL/ESOL",0,1
122005,130,"Microsoft Word",0,1
239005,130,"Writing",0,0
131756,131,"Phonics",0,0
9881,131,"ACT Reading",0,0
165881,131,"Reading",0,0
14756,131,"ADD/ADHD",0,0
97631,131,"Grammar",0,0
156131,131,"Proofreading",0,0
239006,131,"Writing",0,0
131,131,"ACT English",0,0
161006,131,"Public Speaking",0,0
170756,131,"Regents",0,0
107381,131,"Literature",0,0
185381,131,"SAT Writing",0,0
229256,131,"Vocabulary",0,0
29381,131,"American History",0,0
190256,131,"Social Studies",0,0
180506,131,"SAT Reading",0,0
68381,131,"English",0,0
234131,131,"World History",0,0
229257,132,"Vocabulary",0,1
68382,132,"English",0,0
48882,132,"ESL/ESOL",0,0
97632,132,"Grammar",0,0
161007,132,"Public Speaking",0,0
185383,133,"SAT Writing",0,0
165883,133,"Reading",0,0
68383,133,"English",0,0
180508,133,"SAT Reading",0,0
156133,133,"Proofreading",0,0
219508,133,"TOEFL",0,1
48883,133,"ESL/ESOL",0,0
126883,133,"PSAT",0,0
97633,133,"Grammar",0,0
229258,133,"Vocabulary",0,1
239008,133,"Writing",0,0
68384,134,"English",0,0
107384,134,"Literature",0,0
239009,134,"Writing",0,0
165884,134,"Reading",0,0
229259,134,"Vocabulary",0,1
97634,134,"Grammar",0,0
161009,134,"Public Speaking",0,0
156134,134,"Proofreading",0,0
190260,135,"Social Studies",0,0
53760,135,"Elementary (K-6th)",0,0
107385,135,"Literature",0,0
204885,135,"Spelling",0,0
214635,135,"Study Skills",0,0
229260,135,"Vocabulary",0,1
122010,135,"Microsoft Word",0,0
239010,135,"Writing",0,1
117135,135,"Microsoft PowerPoint",0,0
165885,135,"Reading",0,0
200010,135,"Special Needs",0,0
102510,135,"Handwriting",0,0
146386,136,"Precalculus",0,0
151261,136,"Probability",0,0
224386,136,"Trigonometry",0,0
39136,136,"Calculus",0,0
136636,136,"Physics",0,0
87886,136,"Geometry",0,0
34261,136,"Biology",0,0
175636,136,"SAT Math",0,1
19636,136,"Algebra 1",0,0
5011,136,"ACT Math",0,0
24511,136,"Algebra 2",0,0
19637,137,"Algebra 1",0,0
58637,137,"Elementary Math",0,0
229262,137,"Vocabulary",0,0
175637,137,"SAT Math",0,1
97637,137,"Grammar",0,0
53762,137,"Elementary (K-6th)",0,0
141512,137,"Prealgebra",0,0
24512,137,"Algebra 2",0,0
224388,138,"Trigonometry",0,0
87888,138,"Geometry",0,0
146388,138,"Precalculus",0,0
24513,138,"Algebra 2",0,0
39138,138,"Calculus",0,0
175638,138,"SAT Math",0,0
209763,138,"Statistics",0,0
151263,138,"Probability",0,0
19638,138,"Algebra 1",0,0
141513,138,"Prealgebra",0,0
53764,139,"Elementary (K-6th)",0,0
146389,139,"Precalculus",0,0
122014,139,"Microsoft Word",0,1
73264,139,"European History",0,0
141514,139,"Prealgebra",0,0
112264,139,"Microsoft Excel",0,0
24514,139,"Algebra 2",0,0
209764,139,"Statistics",0,0
19639,139,"Algebra 1",0,0
136639,139,"Physics",0,0
44014,139,"Chemistry",0,0
39139,139,"Calculus",0,0
34264,139,"Biology",0,0
146390,140,"Precalculus",0,0
141515,140,"Prealgebra",0,0
19640,140,"Algebra 1",0,0
175640,140,"SAT Math",0,0
39140,140,"Calculus",0,0
151265,140,"Probability",0,0
87890,140,"Geometry",0,0
44015,140,"Chemistry",0,0
107390,140,"Literature",0,0
224390,140,"Trigonometry",0,1
24515,140,"Algebra 2",0,0
97640,140,"Grammar",0,0
92766,141,"Government & Politics",0,0
156141,141,"Proofreading",0,0
219516,141,"TOEFL",0,0
136641,141,"Physics",0,0
165891,141,"Reading",0,0
63516,141,"Elementary Science",0,0
97641,141,"Grammar",0,0
234141,141,"World History",0,0
146391,141,"Precalculus",0,0
175641,141,"SAT Math",0,0
204891,141,"Spelling",0,0
39141,141,"Calculus",0,0
58641,141,"Elementary Math",0,0
239016,141,"Writing",0,0
229266,141,"Vocabulary",0,0
19641,141,"Algebra 1",0,0
141516,141,"Prealgebra",0,0
44016,141,"Chemistry",0,0
24516,141,"Algebra 2",0,0
185392,142,"SAT Writing",0,0
175642,142,"SAT Math",0,0
9892,142,"ACT Reading",0,0
19642,142,"Algebra 1",0,0
141517,142,"Prealgebra",0,0
24517,142,"Algebra 2",0,0
87892,142,"Geometry",0,0
14767,142,"ADD/ADHD",0,0
180517,142,"SAT Reading",0,0
224392,142,"Trigonometry",0,0
142,142,"ACT English",0,0
146392,142,"Precalculus",0,0
5017,142,"ACT Math",0,0
151267,142,"Probability",0,0
165893,143,"Reading",0,0
156143,143,"Proofreading",0,0
175643,143,"SAT Math",0,0
58643,143,"Elementary Math",0,0
53768,143,"Elementary (K-6th)",0,0
68393,143,"English",0,0
97643,143,"Grammar",0,0
185393,143,"SAT Writing",0,0
102518,143,"Handwriting",0,0
229268,143,"Vocabulary",0,0
204893,143,"Spelling",0,0
9893,143,"ACT Reading",0,0
239018,143,"Writing",0,0
131768,143,"Phonics",0,0
126893,143,"PSAT",0,0
180518,143,"SAT Reading",0,0
48893,143,"ESL/ESOL",0,0
143,143,"ACT English",0,0
5018,143,"ACT Math",0,0
214643,143,"Study Skills",0,0
24519,144,"Algebra 2",0,0
112269,144,"Microsoft Excel",0,0
117144,144,"Microsoft PowerPoint",0,0
122019,144,"Microsoft Word",0,0
19644,144,"Algebra 1",0,0
156144,144,"Proofreading",0,1
239019,144,"Writing",0,1
175644,144,"SAT Math",0,0
229269,144,"Vocabulary",0,0
214644,144,"Study Skills",0,0
97644,144,"Grammar",0,0
68394,144,"English",0,0
185394,144,"SAT Writing",0,0
146394,144,"Precalculus",0,0
58644,144,"Elementary Math",0,0
